Time (abs),Time (rel),IprApp,IprApp1,IprApp2,IprVehSpdKph,McsMotFrontTqReq,McsMotFrontTqReqOf_C,McsMotFrontTqReqOv_C,McsMotRearTqReq,McsMotRearTqReqOf_C,McsMotRearTqReqOv_C,VstVehicleSt,IprBattSoc,BmnBatteryVoltage,CAN1.BCU_DEBUG.BMS_Mode,CAN1.BCU_DEBUG.Contactor_State,CAN1.BCU_DEBUG.Fan_PWM_value,CAN1.BCU_DEBUG.Fault_Current_Sensor,CAN1.BCU_DEBUG.Fault_High_Current,CAN1.BCU_DEBUG.Fault_High_Temp,CAN1.BCU_DEBUG.Fault_High_Voltage,CAN1.BCU_DEBUG.Fault_Host_Communications,CAN1.BCU_DEBUG.Fault_Low_Temp,CAN1.BCU_DEBUG.Fault_Low_Voltage,CAN1.BCU_DEBUG.Fault_Monitor,CAN1.BCU_DEBUG.Fault_Precharge,CAN1.BCU_DEBUG.Fault_SOC,CAN1.BCU_DEBUG.Fault_Voltage_Delta,CAN1.BCU_DEBUG.Number_of_Sample_Faults,CAN1.BCU_DEBUG.Warn_Current_Sensor,CAN1.BCU_DEBUG.Warn_High_Current,CAN1.BCU_DEBUG.Warn_High_Temp,CAN1.BCU_DEBUG.Warn_High_Voltage,CAN1.BCU_DEBUG.Warn_Host_Communications,CAN1.BCU_DEBUG.Warn_Low_Temp,CAN1.BCU_DEBUG.Warn_Low_Voltage,CAN1.BCU_DEBUG.Warn_Monitor,CAN1.BCU_DEBUG.Warn_Precharge,CAN1.BCU_DEBUG.Warn_SOC,CAN1.BCU_DEBUG.Warn_Voltage_Delta,CAN1.BCU_Pack_Measurements.Measured_Current,CAN1.BCU_Pack_Measurements.Measured_Pack_Temperature,CAN1.BCU_Pack_Measurements.Measured_Pack_Voltage,CAN1.BCU_Pack_Measurements.Measured_Power,CAN1.MCU_General.MCU_ActRotSpd,CAN1.MCU_General.MCU_ActTorq,CAN1.MCU_General.MCU_General_ctRoll,CAN1.MCU_General.MCU_StMode,CAN1.MCU_General_R.MCU_ActRotSpd,CAN1.MCU_General_R.MCU_ActTorq,CAN1.MCU_General_R.MCU_General_ctRoll,CAN1.MCU_General_R.MCU_StMode,IprBattSt,ShcGearAct,ShcGearActB,InpEStopB,InpEStopBOf_C,InpEStopBOv_C
17:35:07,44.8396,3.515302,3.515302,127.2647,9.011521,7.273603,0,0,7.273602,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,28.7,387,-774,658,5,4,8,636,4,2,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:07,44.9398,3.978458,3.978458,127.0673,8.940435,8.207579,0,0,8.207578,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,28.7,387,-1548,649,7.5,14,8,636,6,3,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:07,45.0398,3.964225,3.964225,127.0764,8.858068,8.178865,0,0,8.178864,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,28.7,387,-1548,643,7.5,8,8,624,7.5,4,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:07,45.1395,3.985664,3.985664,127.0635,8.791386,8.22209,0,0,8.22209,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,28.7,387,-1548,639,8,2,8,625,8,5,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:07,45.2395,3.960728,3.960728,127.0634,8.740028,8.171806,0,0,8.171807,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,28.7,387,-1548,634,8,12,8,623,8,6,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:07,45.3395,4.201147,4.201147,126.9687,8.688496,8.656614,0,0,8.656615,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,28.7,386,-1544,631,8,6,8,619,8,7,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:08,45.4411,4.673402,4.673402,126.771,8.640924,9.608913,0,0,9.608915,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,28.7,386,-1544,631,8.5,0,8,611,8.5,9,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:08,45.5404,4.807678,4.807678,126.7169,8.581379,9.879692,0,0,9.87969,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,28.7,386,-1544,627,8.5,10,8,610,9,10,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:08,45.6396,4.838269,4.838269,126.7035,8.529534,9.941376,0,0,9.941376,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,28.7,386,-1544,620,8.5,4,8,605,9.5,11,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:08,45.7398,4.84595,4.84595,126.6854,8.45566,9.956859,0,0,9.956858,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,28.7,386,-1544,615,9,14,8,596,9.5,12,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:08,45.8398,4.85907,4.85907,126.698,8.404006,9.983319,0,0,9.983322,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,28.7,386,-1544,610,9,8,8,599,9.5,13,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:08,45.9395,4.857027,4.857027,126.6993,8.345526,9.979196,0,0,9.979198,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,28.7,386,-1544,605,9,2,8,593,9.5,14,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:08,46.0412,4.81176,4.81176,126.6943,8.283756,9.887915,0,0,9.887917,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,28.7,386,-1544,603,9,12,8,587,9.5,0,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:08,46.1404,4.837533,4.837533,126.6944,8.22843,9.939874,0,0,9.939877,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,28.7,386,-1544,598,9,6,8,581,9.5,1,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:08,46.2396,4.84688,4.84688,126.6899,8.157907,9.958733,0,0,9.958733,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,28.7,386,-1544,593,9,0,8,578,9.5,2,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:08,46.3396,5.087523,5.087523,126.6016,8.095662,10.444,0,0,10.444,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,28.7,386,-1544,592,9.5,10,8,574,9.5,3,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:09,46.4397,6.05233,6.05233,126.1794,8.037148,12.38951,0,0,12.38952,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,28.7,386,-1544,588,10.5,4,8,570,10,4,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:09,46.5397,6.85185,6.85185,125.8369,7.994888,14.00175,0,0,14.00175,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,28.7,386,-1930,583,12.5,14,8,566,10.5,5,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:09,46.6396,7.090233,7.090233,125.7563,7.976007,14.48246,0,0,14.48246,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,28.7,386,-2316,580,14,8,8,568,12,6,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:09,46.7416,7.232065,7.232065,125.6916,7.930034,14.76845,0,0,14.76845,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,28.7,386,-2316,585,14,2,8,564,14,8,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:09,46.8405,7.264922,7.264922,125.6719,7.922315,14.83472,0,0,14.83472,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,28.7,386,-2316,582,14,12,8,564,14,9,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:09,46.9401,7.713971,7.713971,125.4674,7.913422,15.74022,0,0,15.74022,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,28.7,386,-2316,582,15,6,8,563,14.5,10,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:09,47.0396,7.816588,7.816588,125.4306,7.908034,15.94715,0,0,15.94715,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,28.7,386,-2316,583,15,0,8,564,15,11,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:09,47.1395,8.697427,8.697427,125.0604,7.902876,17.72336,0,0,17.72336,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,28.7,386,-2316,582,16,10,8,560,15.5,12,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:09,47.2396,9.767684,9.767684,124.5905,7.905304,19.88154,0,0,19.88154,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.7,386,-2702,583,18.5,4,8,564,16.5,13,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:09,47.3398,10.16489,10.16489,124.4407,7.914995,20.68555,0,0,20.68555,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,386,-3088,582,20,14,8,562,18.5,14,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:10,47.4398,10.2033,10.2033,124.3997,7.915438,20.76373,0,0,20.76373,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,386,-3088,583,20,8,8,562,19.5,15,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:10,47.5396,10.36451,10.36451,124.3441,7.932397,21.09176,0,0,21.09175,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,386,-3088,586,20.5,2,8,566,20,0,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:10,47.6416,10.36067,10.36067,124.3613,7.941783,21.08398,0,0,21.08397,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,386,-3088,587,21,12,8,567,20.5,2,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:10,47.7399,10.44333,10.44333,124.3187,7.966538,21.2522,0,0,21.2522,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,28.7,386,-3474,588,21,6,8,569,21,3,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:10,47.8396,10.81291,10.81291,124.1542,8.002682,22.00427,0,0,22.00427,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,28.7,386,-3474,594,21,0,8,575,21,4,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:10,47.9396,10.84723,10.84723,124.1516,8.058907,22.07412,0,0,22.07412,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,28.7,386,-3474,597,22,10,8,577,21.5,5,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:10,48.0395,10.8397,10.8397,124.1559,8.104484,22.05879,0,0,22.05879,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,28.7,386,-3474,599,22,4,8,580,21.5,6,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:10,48.142,10.80923,10.80923,124.1657,8.143311,21.9968,0,0,21.9968,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,28.7,386,-3474,604,21.5,14,8,593,22,8,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:10,48.2407,10.763,10.763,124.1769,8.235045,21.90272,0,0,21.90272,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,28.7,386,-3474,607,21,8,8,590,21.5,9,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:10,48.3396,10.72951,10.72951,124.1958,8.278589,21.83457,0,0,21.83457,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,28.7,386,-3474,613,21,2,8,593,21.5,10,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:11,48.4396,10.5933,10.5933,124.2576,8.335256,21.55738,0,0,21.55738,0,0,2:StandbyMot,94,385,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,28.7,385,-3465,619,21,12,8,598,21.5,11,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:11,48.5396,10.37004,10.37004,124.3432,8.386425,21.10303,0,0,21.10302,0,0,2:StandbyMot,94,385,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,28.7,385,-3465,621,21,6,8,602,21.5,12,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:11,48.6396,10.2413,10.2413,124.4023,8.425884,20.84102,0,0,20.84103,0,0,2:StandbyMot,94,385,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,28.7,385,-3465,620,20,0,8,605,21,13,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:11,48.7396,9.457241,9.457241,124.7329,8.438396,19.25552,0,0,19.25552,0,0,2:StandbyMot,94,385,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,28.7,385,-3465,618,19,10,8,601,20.5,14,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:11,48.8396,8.35732,8.35732,125.1704,8.432488,17.03753,0,0,17.03753,0,0,2:StandbyMot,94,385,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,385,-3080,613,17,4,8,601,20,15,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:11,48.9419,8.0872,8.0872,125.3074,8.442339,16.49283,0,0,16.49283,0,0,2:StandbyMot,94,385,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.7,385,-2695,618,16,14,8,604,17,1,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:11,49.042,7.070797,7.070797,125.7583,8.450652,14.44327,0,0,14.44327,0,0,2:StandbyMot,94,385,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.7,385,-2695,613,14.5,8,8,599,16,2,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:11,49.1405,6.966356,6.966356,125.7927,8.419154,14.23265,0,0,14.23265,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,28.7,386,-2316,616,14,2,8,595,14.5,3,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:11,49.2402,7.034938,7.034938,125.777,8.394102,14.37095,0,0,14.37095,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,28.7,386,-2316,620,14,12,8,600,14,4,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:11,49.3396,7.219887,7.219887,125.7094,8.417161,14.7439,0,0,14.7439,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,28.7,386,-2316,621,13.5,6,8,607,14,5,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:12,49.4396,7.637976,7.637976,125.4922,8.426592,15.58697,0,0,15.58697,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,28.7,386,-2316,620,14.5,0,8,600,14,6,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:12,49.5396,7.961831,7.961831,125.3686,8.406252,16.24002,0,0,16.24003,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,28.7,386,-2316,618,15.5,10,8,597,14.5,7,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:12,49.6396,8.353831,8.353831,125.1788,8.402102,17.0305,0,0,17.0305,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.7,386,-2702,616,16,4,8,599,15.5,8,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:12,49.7399,8.626412,8.626412,125.0705,8.433719,17.58016,0,0,17.58017,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.7,386,-2702,617,17,14,8,605,16,9,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:12,49.8399,8.660846,8.660846,125.0569,8.450886,17.64959,0,0,17.64959,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.7,386,-2702,617,17,8,8,605,17,10,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:12,49.9396,8.664749,8.664749,125.056,8.437485,17.65746,0,0,17.65746,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.7,386,-2702,616,17,2,8,602,17,11,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:12,50.0418,8.647051,8.647051,125.0693,8.403366,17.62178,0,0,17.62178,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.7,386,-2702,616,17,12,8,605,17.5,13,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:12,50.1406,8.610965,8.610965,125.088,8.42618,17.54902,0,0,17.54903,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.7,386,-2702,619,17,6,8,599,17.5,14,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:12,50.2398,8.606423,8.606423,125.073,8.405265,17.53985,0,0,17.53985,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.7,386,-2702,617,17,0,8,600,17.5,15,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:12,50.3396,8.644249,8.644249,125.0931,8.400614,17.61614,0,0,17.61613,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.7,386,-2702,616,17,10,8,601,17.5,0,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:13,50.4396,8.612984,8.612984,125.1177,8.393869,17.55308,0,0,17.55309,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.7,386,-2702,616,17,4,8,597,17.5,1,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:13,50.5398,8.636799,8.636799,125.0749,8.372406,17.60112,0,0,17.60111,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.7,386,-2702,615,17,14,8,594,17.5,2,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:13,50.6398,8.678543,8.678543,125.0488,8.394747,17.68527,0,0,17.68527,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.7,386,-2702,619,17,8,8,601,17.5,3,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:13,50.7417,8.676394,8.676394,125.0696,8.407475,17.68095,0,0,17.68095,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.7,386,-2702,620,17,2,8,596,17.5,5,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:13,50.8409,8.661455,8.661455,125.0673,8.406597,17.65083,0,0,17.65082,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.7,386,-2702,624,16.5,12,8,599,17.5,6,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:13,50.9401,8.632725,8.632725,125.0648,8.44046,17.59289,0,0,17.59289,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,386,-3088,625,16.5,6,8,603,17.5,7,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:13,51.0396,8.631745,8.631745,125.0699,8.478571,17.59093,0,0,17.59093,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,386,-3088,625,16.5,0,8,608,17.5,8,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:13,51.1397,8.650801,8.650801,125.0663,8.498389,17.62935,0,0,17.62935,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,386,-3088,628,17,10,8,601,17.5,9,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:13,51.2399,8.695283,8.695283,125.0482,8.512304,17.71904,0,0,17.71904,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,386,-3088,631,17,4,8,605,17.5,10,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:13,51.3398,8.670128,8.670128,125.067,8.523062,17.66832,0,0,17.66831,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,386,-3088,630,16.5,14,8,601,17.5,11,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:14,51.4396,8.675883,8.675883,125.0629,8.535056,17.67992,0,0,17.67991,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,386,-3088,634,17,8,8,605,17.5,12,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:14,51.5396,8.684673,8.684673,125.0459,8.534098,17.69764,0,0,17.69765,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,386,-3088,634,17,2,8,601,17.5,13,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:14,51.6418,8.722692,8.722692,125.0367,8.506762,17.7743,0,0,17.77431,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,386,-3088,639,16.5,12,8,594,17.5,15,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:14,51.7406,9.072789,9.072789,124.9039,8.508665,18.48029,0,0,18.48029,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,386,-3088,640,17.5,6,8,596,17.5,0,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:14,51.8402,9.146164,9.146164,124.8699,8.531334,18.62824,0,0,18.62824,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,386,-3088,643,17.5,0,8,593,18,1,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:14,51.9402,9.199379,9.199379,124.8386,8.539886,18.73554,0,0,18.73554,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,386,-3088,646,18,10,8,591,18,2,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:14,52.0402,9.24896,9.24896,124.8342,8.552513,18.83553,0,0,18.83553,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,386,-3088,647,18,4,8,592,18,3,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:35:14,52.1404,9.263945,9.263945,124.7872,8.577671,18.86575,0,0,18.86574,0,0,2:StandbyMot,94,386,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7,386,-3088,653,18,14,8,594,18.5,4,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
